Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Afghanistan,AFG,GNI (current LCU),NY.GNP.MKTP.CN,2.46999982080000E+10,2.52000010240000E+10,2.51000012800000E+10,3.45000017920000E+10,3.67000002560000E+10,4.62000005120000E+10,6.42999992320000E+10,7.68999997440000E+10,6.30999982080000E+10,6.46999982080000E+10,8.02999992320000E+10,8.40998993920000E+10,7.33999022080000E+10,7.96999024640000E+10,9.91000002560000E+10,1.08800000000000E+11,1.17500002304000E+11,1.35799996416000E+11,1.51699996672000E+11,1.65000003584000E+11,1.63899998208000E+11,1.75799992320000E+11,,,,,,,,,,,,,,,,,,,,1.33987000000000E+11,1.85069417700000E+11,2.24348718900000E+11,2.52982928700000E+11,3.11988792500000E+11,3.54469229600000E+11,4.91887088000000E+11,5.21376871700000E+11,6.17738561900000E+11,7.32740288100000E+11,8.60287280600000E+11,1.06653169520000E+12,1.13276220810000E+12,
Afghanistan,AFG,GNI (current US$),NY.GNP.MKTP.CD,5.48888849066667E+08,5.60000022755556E+08,5.57777806222222E+08,7.66666706488889E+08,8.15555561244444E+08,1.02666667804444E+09,1.42888887182222E+09,1.70888888320000E+09,1.40222218240000E+09,1.43777773795556E+09,1.78444442737778E+09,1.86888665315556E+09,1.63110893795556E+09,1.77110894364444E+09,2.20222222791111E+09,2.41777777777778E+09,2.61111116231111E+09,3.01777769813333E+09,3.37111103715556E+09,3.77574372318847E+09,3.71655337594128E+09,3.55151499636364E+09,,,,,,,,,,,,,,,,,,,,2.46166631478366E+09,4.11988374116169E+09,4.57656055078155E+09,5.29354503897191E+09,6.28622088104141E+09,7.10090145843304E+09,9.87363108398933E+09,1.02335349432724E+10,1.25408593984978E+10,1.59987847803197E+10,1.79528848359216E+10,2.06076488888173E+10,2.04506627207077E+10,
Afghanistan,AFG,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,AFG,GNI per capita (constant 2005 US$),NY.GNP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.52856182180436E+02,,,,,,,,,
Afghanistan,AFG,GNI per capita (constant LCU),NY.GNP.PCAP.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,AFG,GNI per capita (current LCU),NY.GNP.PCAP.CN,2.81499425695543E+03,2.81452808228786E+03,2.74563520923654E+03,3.69398532406475E+03,3.84408680010780E+03,4.73117558058026E+03,6.43635582457677E+03,7.52306172999898E+03,6.02917876162002E+03,6.03027741867956E+03,7.28964796737288E+03,7.42705881160205E+03,6.30346322589865E+03,6.66033411552660E+03,8.07424790385274E+03,8.66808638449177E+03,9.17480639628448E+03,1.04185364346509E+04,1.14927748682024E+04,1.24461349082546E+04,1.24351015689851E+04,1.35608506032342E+04,,,,,,,,,,,,,,,,,,,,6.27638974390876E+03,8.33540669138847E+03,9.70528381855415E+03,1.05327564893028E+04,1.25493991457655E+04,1.38295552130401E+04,1.86679779756861E+04,1.92872548132140E+04,2.22944417799692E+04,2.58027022680480E+04,2.95575706224395E+04,3.57602108277560E+04,3.70769277028814E+04,
Afghanistan,AFG,GNI per capita growth (annual %),NY.GNP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,AFG,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.10000000000000E+02,2.50000000000000E+02,2.70000000000000E+02,3.30000000000000E+02,3.70000000000000E+02,4.60000000000000E+02,5.10000000000000E+02,5.70000000000000E+02,6.90000000000000E+02,6.90000000000000E+02,
Afghanistan,AFG,"GNI per capita, PPP (constant 2011 international $)",NY.GNP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.70300075549153E+03,,,
Afghanistan,AFG,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.60000000000000E+02,9.20000000000000E+02,9.20000000000000E+02,1.02000000000000E+03,1.08000000000000E+03,1.23000000000000E+03,1.26000000000000E+03,1.50000000000000E+03,1.61000000000000E+03,1.70000000000000E+03,1.94000000000000E+03,1.96000000000000E+03,
Afghanistan,AFG,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.09648372410319E+09,6.14631547894887E+09,6.96690133482314E+09,8.67902304794371E+09,9.88857777138215E+09,1.27970653704535E+10,1.44299029819720E+10,1.65420611896732E+10,2.04547129382593E+10,2.10439059100807E+10,
Afghanistan,AFG,"GNI, PPP (constant 2011 international $)",NY.GNP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.95666544289437E+10,,,
Afghanistan,AFG,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.92016305419904E+10,2.12512300268978E+10,2.21335515725949E+10,2.54049222301221E+10,2.77603778712562E+10,3.23163785180904E+10,3.41700854820566E+10,4.16828375568034E+10,4.57327562679342E+10,4.95666544289437E+10,5.77586900074656E+10,5.98722521710251E+10,
Afghanistan,AFG,Goods and services expense (% of expense),GC.XPN.GSRV.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.72163766333674E+01,6.65901367809826E+01,7.24587843153720E+01,7.17241186786376E+01,7.47001121260602E+01,7.57334792740754E+01,6.81074557936164E+01,,
Afghanistan,AFG,Goods and services expense (current LCU),GC.XPN.GSRV.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.09795164181025E+10,7.83642040064093E+10,1.89282742070978E+11,1.94435998572327E+11,2.75929492275172E+11,3.83080515696603E+11,2.96594956221968E+11,,
Afghanistan,AFG,"Goods exports (BoP, current US$)",BX.GSR.MRCH.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.63187587500000E+08,4.06220602800000E+08,4.53400791400000E+08,4.30713373800000E+08,6.19880622800000E+08,6.20866170100000E+08,
Afghanistan,AFG,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.04213796200000E+09,3.46523412800000E+09,5.40032372700000E+09,6.70989789900000E+09,9.39222640400000E+09,9.14550694200000E+09,
Afghanistan,AFG,Grants and other revenue (% of revenue),GC.REV.GOTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.61953340867261E+01,8.32391227807637E+01,9.29162314177168E+01,8.82533926535239E+01,8.87827910534293E+01,9.01517529894041E+01,8.80164719487785E+01,,
Afghanistan,AFG,Grants and other revenue (current LCU),GC.REV.GOTR.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.87665774566825E+10,1.29348473016578E+11,4.21151625723145E+11,3.97117336453392E+11,5.40143050735690E+11,7.19137628070760E+11,6.05328042089576E+11,,
Afghanistan,AFG,"Grants, excluding technical cooperation (BoP, current US$)",BX.GRT.EXTA.CD.WD,,,,,,,,,,,6.21000000000000E+06,6.32000000000000E+06,2.28900000000000E+07,1.40400000000000E+07,2.31500000000000E+07,2.17400000000000E+07,1.46300000000000E+07,2.01500000000000E+07,2.76300000000000E+07,3.89100000000000E+07,6.12000000000000E+06,-1.44000000000000E+06,2.33000000000000E+06,7.54000000000000E+06,2.36000000000000E+06,4.70000000000000E+06,5.59000000000000E+06,2.75800000000000E+07,3.67900000000000E+07,9.56100000000000E+07,8.16800000000000E+07,4.28420000000000E+08,1.05210000000000E+08,1.25660000000000E+08,1.73660000000000E+08,1.66440000000000E+08,1.26240000000000E+08,2.00370000000000E+08,1.37370000000000E+08,1.16370000000000E+08,1.20420000000000E+08,3.94850000000000E+08,1.03727000000000E+09,1.12657000000000E+09,1.68389000000000E+09,1.66028000000000E+09,2.01443000000000E+09,4.22717000000000E+09,4.04171000000000E+09,5.15599000000000E+09,5.63139000000000E+09,5.76710000000000E+09,5.93775000000000E+09,,
Afghanistan,AFG,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,1.61157099192673E+01,1.65991984028585E+01,1.91057021064179E+01,1.42011895000869E+01,1.38888937876540E+01,1.12582790289315E+01,8.41269821145880E+00,5.17928260440312E+00,6.47249174851542E+00,6.46687681493497E+00,5.46379401891615E+00,5.46117111736028E+00,6.54596168608254E+00,7.30769226729783E+00,8.76288656528855E+00,9.76525842722212E+00,1.36521736296529E+01,1.24153493357792E+01,1.38720537624669E+01,,,,,,,,,,,,,,,,,,,,,,,,1.23333155211811E+01,1.68456656367740E+01,1.87923049655371E+01,2.15682096326524E+01,2.33562336686245E+01,1.98649409466711E+01,1.88696719713050E+01,1.78922473354938E+01,1.78687825791077E+01,1.65582354137958E+01,1.68139042324010E+01,1.77324382962767E+01,
Afghanistan,AFG,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,AFG,Gross capital formation (constant 2005 US$),NE.GDI.TOTL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.35342154984092E+09,,,,,,,,,
Afghanistan,AFG,Gross capital formation (constant LCU),NE.GDI.TOTL.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,AFG,Gross capital formation (current LCU),NE.GDI.TOTL.CN,3.90000204800000E+09,4.10000204800000E+09,4.70000281600000E+09,4.80000256000000E+09,5.00000204800000E+09,5.10000025600000E+09,5.29999974400000E+09,3.90000000000000E+09,4.00000000000000E+09,4.10000000000000E+09,4.30000025600000E+09,4.49999974400000E+09,4.70000025600000E+09,5.69999974400000E+09,8.49999974400000E+09,1.04000000000000E+10,1.56999997440000E+10,1.64999997440000E+10,2.06000005120000E+10,,,,,,,,,,,,,,,,,,,,,,,,2.28746935000000E+10,3.78515705000000E+10,4.74687297000000E+10,6.71710974000000E+10,8.22857744000000E+10,9.74183650000000E+10,9.79687135000000E+10,1.10052191700000E+11,1.30424367000000E+11,1.41792000000000E+11,1.78448000000000E+11,1.99481539400000E+11,
Afghanistan,AFG,Gross capital formation (current US$),NE.GDI.TOTL.CD,8.66667121777778E+07,9.11111566222222E+07,1.04444507022222E+08,1.06666723555556E+08,1.11111156622222E+08,1.13333339022222E+08,1.17777772088889E+08,8.66666666666667E+07,8.88888888888889E+07,9.11111111111111E+07,9.55555612444444E+07,9.99999943111111E+07,1.04444450133333E+08,1.26666660977778E+08,1.88888883200000E+08,2.31111111111111E+08,3.48888883200000E+08,3.66666660977778E+08,4.57777789155556E+08,,,,,,,,,,,,,,,,,,,,,,,,5.09220156446771E+08,7.72146171303261E+08,9.93260137753057E+08,1.35342154984092E+09,1.64838899022239E+09,1.95547518989850E+09,1.92292045805701E+09,2.23419606242688E+09,2.84770936118863E+09,2.95898300958211E+09,3.44799291522422E+09,3.60139988084492E+09,
Afghanistan,AFG,Gross domestic income (constant 2005 US$),NY.GDY.TOTL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,AFG,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,AFG,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,1.32231497061670E+01,1.29554752989230E+01,1.46341600856630E+01,6.50887656426587E+00,4.72222693135776E+00,1.10374996496247E+00,-1.58730406409681E+00,-2.25763022749934E+00,1.61811879473413E-01,1.57728945074580E+00,3.30368075265738E+00,2.42728050534360E-01,3.20333457772634E+00,5.51281711968428E+00,7.93814110847053E+00,8.16900873259527E+00,1.19999977204870E+01,9.25507970248679E+00,1.08417558307455E+01,,,,,,,,,,,,,,,,,,,,,,,,-2.05676697418018E+01,-3.39416352398594E+01,-3.43505252218652E+01,-2.85036798213039E+01,-2.42585304284074E+01,-2.06613916096617E+01,-1.82098988924121E+01,-9.59939218906719E+00,-1.70508460163212E+01,-2.15284386512603E+01,-1.68116428806258E+01,-2.51065259231760E+01,
Afghanistan,AFG,Gross domestic savings (constant LCU),NY.GDS.TOTL.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,AFG,Gross domestic savings (current LCU),NY.GDS.TOTL.CN,3.20000243200000E+09,3.20000243200000E+09,3.60000345600000E+09,2.20000051200000E+09,1.70000179200000E+09,4.99998720000000E+08,-1.00000153600000E+09,-1.69999564800000E+09,9.99997440000000E+07,1.00000153600000E+09,2.59999334400000E+09,2.00007680000000E+08,2.29999411200000E+09,4.29999718400000E+09,7.69999667200000E+09,8.69999411200000E+09,1.37999974400000E+10,1.23000012800000E+10,1.61000079360000E+10,,,,,,,,,,,,,,,,,,,,,,,,-3.81470125000000E+10,-7.62655645000000E+10,-8.67682703000000E+10,-8.87706252000000E+10,-8.54646340000000E+10,-1.01324186900000E+11,-9.45432634000000E+10,-5.90442402000000E+10,-1.24454242400000E+11,-1.84353000000000E+11,-1.78424000000000E+11,-2.82436535600000E+11,
Afghanistan,AFG,Gross domestic savings (current US$),NY.GDS.TOTL.CD,7.11111651555556E+07,7.11111651555556E+07,8.00000768000000E+07,4.88889002666667E+07,3.77778176000000E+07,1.11110826666667E+07,-2.22222563555556E+07,-3.77776810666667E+07,2.22221653333333E+06,2.22222563555556E+07,5.77776298666667E+07,4.44461511111111E+06,5.11109802666667E+07,9.55554929777778E+07,1.71111037155556E+08,1.93333202488889E+08,3.06666609777778E+08,2.73333361777778E+08,3.57777954133333E+08,,,,,,,,,,,,,,,,,,,,,,,,-8.49201659170950E+08,-1.55576539765918E+09,-1.81558395717449E+09,-1.78862757627853E+09,-1.71206946481610E+09,-2.03387660652679E+09,-1.85568605392917E+09,-1.19867134789490E+09,-2.71735657434411E+09,-3.84716623480514E+09,-3.44752918444569E+09,-5.09905281819823E+09,
Afghanistan,AFG,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.23333155211811E+01,1.68456656367740E+01,1.87923049655371E+01,2.15682096326524E+01,2.33562336686245E+01,1.98649409466711E+01,1.88696719713050E+01,1.78922473354938E+01,1.78687825791077E+01,1.65582354137958E+01,1.68139042324010E+01,1.77324382962767E+01,
Afghanistan,AFG,Gross fixed capital formation (annual % growth),NE.GDI.FTOT.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,AFG,Gross fixed capital formation (constant 2005 US$),NE.GDI.FTOT.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.35342154984092E+09,,,,,,,,,
Afghanistan,AFG,Gross fixed capital formation (constant LCU),NE.GDI.FTOT.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,AFG,Gross fixed capital formation (current LCU),NE.GDI.FTOT.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.28746935000000E+10,3.78515705000000E+10,4.74687297000000E+10,6.71710974000000E+10,8.22857744000000E+10,9.74183650000000E+10,9.79687135000000E+10,1.10052191700000E+11,1.30424367000000E+11,1.41792000000000E+11,1.78448000000000E+11,1.99481539400000E+11,
Afghanistan,AFG,Gross fixed capital formation (current US$),NE.GDI.FTOT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.09220156446771E+08,7.72146171303261E+08,9.93260137753057E+08,1.35342154984092E+09,1.64838899022239E+09,1.95547518989850E+09,1.92292045805701E+09,2.23419606242688E+09,2.84770936118863E+09,2.95898300958211E+09,3.44799291522422E+09,3.60139988084492E+09,
Afghanistan,AFG,"Gross fixed capital formation, private sector (% of GDP)",NE.GDI.FPRV.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,AFG,"Gross fixed capital formation, private sector (current LCU)",NE.GDI.FPRV.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,AFG,"Gross intake ratio in first grade of primary education, female (% of relevant age group)",SE.PRM.GINT.FE.ZS,,,,,,,,,,,,,,,9.98530000000000E+00,,,1.07190400000000E+01,1.14330400000000E+01,,1.87577900000000E+01,2.30399400000000E+01,1.25231900000000E+01,,1.68102200000000E+01,1.95661700000000E+01,,,,,,,,1.36888700000000E+01,,,,,,8.57911000000000E+00,,,1.39974560000000E+02,1.43802280000000E+02,,8.60133300000000E+01,,7.31614300000000E+01,,8.38826000000000E+01,9.11700400000000E+01,9.62653200000000E+01,1.03235340000000E+02,,
Afghanistan,AFG,"Gross intake ratio in first grade of primary education, male (% of relevant age group)",SE.PRM.GINT.MA.ZS,,,,,,,,,,,,,,,5.34777800000000E+01,,,4.71820000000000E+01,4.95158300000000E+01,,7.67463100000000E+01,9.67953300000000E+01,2.20781300000000E+01,,3.35866900000000E+01,3.72574500000000E+01,,,,,,,,4.01786500000000E+01,,,,,,5.46488800000000E+01,,,2.28601270000000E+02,2.26995650000000E+02,,1.31607030000000E+02,,1.08647340000000E+02,,1.19312560000000E+02,1.26628990000000E+02,1.29566010000000E+02,1.34678970000000E+02,,
Afghanistan,AFG,"Gross intake ratio in first grade of primary education, total (% of relevant age group)",SE.PRM.GINT.ZS,,,,,,,,,,,,,,,3.22371800000000E+01,,,2.93767000000000E+01,3.09297200000000E+01,,4.84927000000000E+01,6.09035500000000E+01,1.74350000000000E+01,,2.54585000000000E+01,2.86972400000000E+01,,,,,,,,2.72631200000000E+01,,,,,,3.20264900000000E+01,,,1.85142720000000E+02,1.86255810000000E+02,,1.09320780000000E+02,,9.13205800000000E+01,,1.02004080000000E+02,1.09300890000000E+02,1.13289350000000E+02,1.19308020000000E+02,,
Afghanistan,AFG,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,1.02892560213100E+02,1.03643723103935E+02,1.04471542020755E+02,1.07692312935821E+02,1.09166666856296E+02,1.10154529063969E+02,1.10000002275556E+02,1.07436912831902E+02,1.06310679869042E+02,1.04889587364189E+02,1.02160113266259E+02,1.05218443066826E+02,1.03342627108356E+02,1.01794875147614E+02,1.00824745456818E+02,1.01596249694627E+02,1.01652175909166E+02,1.03160269633292E+02,1.03030297931721E+02,,,,,,,,,,,,,,,,,,,,,,,,1.32900985262983E+02,1.50787300876633E+02,1.53142830187402E+02,1.50071889453956E+02,1.47614764097032E+02,1.40526332556333E+02,1.37079570863717E+02,1.27491639524561E+02,1.34919628595429E+02,1.38086674065056E+02,1.33625547113027E+02,1.42838964219453E+02,
Afghanistan,AFG,Gross national expenditure (constant 2005 US$),NE.DAB.TOTL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.41712514259119E+09,,,,,,,,,
Afghanistan,AFG,Gross national expenditure (constant LCU),NE.DAB.TOTL.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,AFG,Gross national expenditure (current LCU),NE.DAB.TOTL.CN,2.49000011520000E+10,2.55999998720000E+10,2.56999998720000E+10,3.64000043520000E+10,3.93000007680000E+10,4.98999982080000E+10,6.92999982080000E+10,8.09000038400000E+10,6.57000017920000E+10,6.65000017920000E+10,8.03998976000000E+10,8.66999040000000E+10,7.41999964160000E+10,7.93999974400000E+10,9.77999974400000E+10,1.08199997440000E+11,1.16900000768000E+11,1.37100004352000E+11,1.53000005632000E+11,,,,,,,,,,,,,,,,,,,,,,,,2.46492461700000E+11,3.38813334700000E+11,3.86833633500000E+11,4.67377389000000E+11,5.20057957500000E+11,6.89146048500000E+11,7.11698074300000E+11,7.84179543800000E+11,9.84779297500000E+11,1.18246813140000E+12,1.41818409940000E+12,1.60687075250000E+12,
Afghanistan,AFG,Gross national expenditure (current US$),NE.DAB.TOTL.CD,5.53333358933333E+08,5.68888886044444E+08,5.71111108266667E+08,8.08888985600000E+08,8.73333350400000E+08,1.10888884906667E+09,1.53999996017778E+09,1.79777786311111E+09,1.46000003982222E+09,1.47777781760000E+09,1.78666439111111E+09,1.92666453333333E+09,1.64888880924444E+09,1.76444438755556E+09,2.17333327644444E+09,2.40444438755556E+09,2.59777779484444E+09,3.04666676337778E+09,3.40000012515556E+09,,,,,,,,,,,,,,,,,,,,,,,,5.48723985787280E+09,6.91156049060356E+09,8.09430609426495E+09,9.41712514259119E+09,1.04180560694892E+10,1.38332028058399E+10,1.39691411486305E+10,1.59198178784991E+10,2.15018503727568E+10,2.46763083261743E+10,2.74023173541583E+10,2.90101237136667E+10,
Afghanistan,AFG,Gross national expenditure deflator (base year varies by country),NE.DAB.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,AFG,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.63734250053638E+01,-8.94614213811599E+00,-1.58818146449618E+01,-1.92674305476972E+01,-1.45563525242340E+01,,
Afghanistan,AFG,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.63046254849943E+01,-8.90768568646176E+00,-1.58202675980773E+01,-1.91786474503364E+01,-1.44851138757806E+01,,
Afghanistan,AFG,Gross savings (current LCU),NY.GNS.ICTR.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.50085462960641E+10,-5.50262094581210E+10,-1.15921474376342E+11,-1.64991464606360E+11,-1.54488330571013E+11,,
Afghanistan,AFG,Gross savings (current US$),NY.GNS.ICTR.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.66853954637659E+09,-1.11710033759928E+09,-2.53105056468703E+09,-3.44312048984631E+09,-2.98504140866622E+09,,
Afghanistan,AFG,Gross value added at factor cost (constant 2005 US$),NY.GDP.FCST.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.07372275144579E+09,5.45107813085964E+09,5.47846963210574E+09,6.08474981287160E+09,6.41046332966901E+09,7.33372101195749E+09,7.59866481493136E+09,9.12003559058654E+09,9.88368494728644E+09,1.04751932593265E+10,1.19668021941786E+10,1.21851974274299E+10,
Afghanistan,AFG,Gross value added at factor cost (constant LCU),NY.GDP.FCST.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.82900125600000E+11,1.96503223300000E+11,1.97490646000000E+11,2.19346140800000E+11,2.31087626500000E+11,2.64369686700000E+11,2.73920515000000E+11,3.28763658700000E+11,3.56292077200000E+11,3.77615068200000E+11,4.31385342000000E+11,4.39258163900000E+11,
Afghanistan,AFG,Gross value added at factor cost (current LCU),NY.GDP.FCST.CN,2.38000025600000E+10,2.43000012800000E+10,2.42000015360000E+10,3.29000038400000E+10,3.50000046080000E+10,4.37999984640000E+10,6.07000002560000E+10,7.25000028160000E+10,6.00000020480000E+10,6.12999987200000E+10,7.59999037440000E+10,7.94999029760000E+10,6.91000033280000E+10,7.50999961600000E+10,9.16000030720000E+10,1.02400000000000E+11,1.12099999744000E+11,1.28999997440000E+11,1.44099999744000E+11,1.56799991808000E+11,1.55799994368000E+11,1.66999998464000E+11,,,,,,,,,,,,,,,,,,,,,1.82900621200000E+11,2.19327199700000E+11,2.45249633500000E+11,3.01989666400000E+11,3.40744549100000E+11,4.77209506600000E+11,5.04856097400000E+11,5.93301111900000E+11,7.02600688100000E+11,8.23846131400000E+11,1.01991739940000E+12,1.07953046010000E+12,
Afghanistan,AFG,Gross value added at factor cost (current US$),NY.GDP.FCST.CD,5.28888945777778E+08,5.40000028444444E+08,5.37777811911111E+08,7.31111196444444E+08,7.77777880177778E+08,9.73333299200000E+08,1.34888889457778E+09,1.61111117368889E+09,1.33333337884444E+09,1.36222219377778E+09,1.68888674986667E+09,1.76666451057778E+09,1.53555562951111E+09,1.66888880355556E+09,2.03555562382222E+09,2.27555555555556E+09,2.49111110542222E+09,2.86666660977778E+09,3.20222221653333E+09,3.58810043639580E+09,3.53287981312351E+09,3.37373734270707E+09,,,,,,,,,,,,,,,,,,,,,4.07160353609440E+09,4.47412499069281E+09,5.13172958900766E+09,6.08474981287160E+09,6.82596192732351E+09,9.57900854258848E+09,9.90926677898328E+09,1.20447488374779E+10,1.53407112696966E+10,1.71924135728571E+10,1.97069620687545E+10,1.94896273713667E+10,
